track_id,song_id,artist_id,artist_name,song_title,genre,dot_match_1_artist,dot_match_1_song,dot_match_1_genre,dot_match_1_score,dot_match_2_artist,dot_match_2_song,dot_match_2_genre,dot_match_2_score,dot_match_3_artist,dot_match_3_song,dot_match_3_genre,dot_match_3_score,cov_match_1_artist,cov_match_1_song,cov_match_1_genre,cov_match_1_score,cov_match_2_artist,cov_match_2_song,cov_match_2_genre,cov_match_2_score,cov_match_3_artist,cov_match_3_song,cov_match_3_genre,cov_match_3_score,corr_match_1_artist,corr_match_1_song,corr_match_1_genre,corr_match_1_score,corr_match_2_artist,corr_match_2_song,corr_match_2_genre,corr_match_2_score,corr_match_3_artist,corr_match_3_song,corr_match_3_genre,corr_match_3_score,cosine_match_1_artist,cosine_match_1_song,cosine_match_1_genre,cosine_match_1_score,cosine_match_2_artist,cosine_match_2_song,cosine_match_2_genre,cosine_match_2_score,cosine_match_3_artist,cosine_match_3_song,cosine_match_3_genre,cosine_match_3_score,tfidf_dot_match_1_artist,tfidf_dot_match_1_song,tfidf_dot_match_1_genre,tfidf_dot_match_1_score,tfidf_dot_match_2_artist,tfidf_dot_match_2_song,tfidf_dot_match_2_genre,tfidf_dot_match_2_score,tfidf_dot_match_3_artist,tfidf_dot_match_3_song,tfidf_dot_match_3_genre,tfidf_dot_match_3_score,tfidf_cov_match_1_artist,tfidf_cov_match_1_song,tfidf_cov_match_1_genre,tfidf_cov_match_1_score,tfidf_cov_match_2_artist,tfidf_cov_match_2_song,tfidf_cov_match_2_genre,tfidf_cov_match_2_score,tfidf_cov_match_3_artist,tfidf_cov_match_3_song,tfidf_cov_match_3_genre,tfidf_cov_match_3_score,tfidf_corr_match_1_artist,tfidf_corr_match_1_song,tfidf_corr_match_1_genre,tfidf_corr_match_1_score,tfidf_corr_match_2_artist,tfidf_corr_match_2_song,tfidf_corr_match_2_genre,tfidf_corr_match_2_score,tfidf_corr_match_3_artist,tfidf_corr_match_3_song,tfidf_corr_match_3_genre,tfidf_corr_match_3_score,tfidf_cosine_match_1_artist,tfidf_cosine_match_1_song,tfidf_cosine_match_1_genre,tfidf_cosine_match_1_score,tfidf_cosine_match_2_artist,tfidf_cosine_match_2_song,tfidf_cosine_match_2_genre,tfidf_cosine_match_2_score,tfidf_cosine_match_3_artist,tfidf_cosine_match_3_song,tfidf_cosine_match_3_genre,tfidf_cosine_match_3_score
TRBTXNE12903CB6528,SOCMRWF12AB018AC92,ARAXU5Z1187B98FECD,Gorillaz,Rhinestone Eyes,electronic,Lauryn Hill,Interlude 5,r&b/soul,2670.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2212.0,The Pharcyde,Otha Fish,hip hop,1948.0,Lauryn Hill,Interlude 5,r&b/soul,2.8936,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.3937765625000003,The Pharcyde,Otha Fish,hip hop,2.2043046875,Kottonmouth Kings,Bump,hip hop,0.5849977751029996,A Tribe Called Quest,Peace_ Prosperity & Paper,hip hop,0.5839860179193005,Above The Law,Flow On (Move Me No Mountain),hip hop,0.5766482991474781,A Tribe Called Quest,Peace_ Prosperity & Paper,hip hop,0.6151066731770107,Kottonmouth Kings,Bump,hip hop,0.6122319443189098,Above The Law,Flow On (Move Me No Mountain),hip hop,0.6092094824177163,Lauryn Hill,Interlude 5,r&b/soul,211.93394754701947,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,181.89601421132,Talib Kweli,Beautiful Struggle,hip hop,175.48420901661416,Dreams Come True,Dandelion Hill,jazz,122.16486989158086,Common,Soul Power,hip hop,113.206634495375,Talib Kweli,Beautiful Struggle,hip hop,110.03767118139199,Dreams Come True,Dandelion Hill,jazz,0.28262851522442617,Goldfinger,99 Red Balloons,punk,0.2676781990634796,Roy Orbison,California Blue,rock,0.2482136678446019,Dreams Come True,Dandelion Hill,jazz,0.34249929346729413,Goldfinger,99 Red Balloons,punk,0.32573883458149483,Common,Soul Power,hip hop,0.30332739141015613
TRKQRSQ128F92D5134,SOTTAJB12A8C142C18,AR4L4WQ1187FB51996,The Prodigy,Invaders Must Die,electronic,Fler,NDW 2005,hip hop,420.0,ARRESTED DEVELOPMENT,Stand,r&b/soul,390.0,UB40,The Earth Dies Screaming,reggae,308.0,Fler,NDW 2005,hip hop,0.5137875,ARRESTED DEVELOPMENT,Stand,r&b/soul,0.4798875000000002,UB40,The Earth Dies Screaming,reggae,0.3796000000000007,PeterLicht,Popkultur / Meide,electronic,0.5327178845109594,Jungle Rot,Immersed In Pain,metal,0.4856317986201875,Mylène Farmer,We'll Never Die,pop,0.4788709714230987,PeterLicht,Popkultur / Meide,electronic,0.534686377234948,Jungle Rot,Immersed In Pain,metal,0.4878078391708029,Mylène Farmer,We'll Never Die,pop,0.4816192562600812,UB40,The Earth Dies Screaming,reggae,66.69748153327708,Grace Jones,Nipple To The Bottle,r&b/soul,66.47623233293108,Floetry,I'll Die,r&b/soul,61.71497280631587,UB40,The Earth Dies Screaming,reggae,65.02628884620607,Grace Jones,Nipple To The Bottle,r&b/soul,64.01902024896901,Floetry,I'll Die,r&b/soul,57.90547963794285,The Beautiful Mistake,Stavesail,punk,0.3587952953209346,Grace Jones,Nipple To The Bottle,r&b/soul,0.3560957537014015,UB40,The Earth Dies Screaming,reggae,0.3526130310524268,The Beautiful Mistake,Stavesail,punk,0.3626264430535606,Grace Jones,Nipple To The Bottle,r&b/soul,0.3590613390561848,UB40,The Earth Dies Screaming,reggae,0.35664074518968136
TRBFVAA128F423C356,SOCWAFA12A8AE48A78,AR4L4WQ1187FB51996,The Prodigy,Wake Up Call (Album Version),electronic,Lauryn Hill,Interlude 5,r&b/soul,777.0,Twista,I'm A Winner (Amended Album Version),hip hop,641.0,The Simpsons,Do The Bartman,hip hop,553.0,Lauryn Hill,Interlude 5,r&b/soul,0.8838500000000002,Twista,I'm A Winner (Amended Album Version),hip hop,0.7441312500000001,The Simpsons,Do The Bartman,hip hop,0.6441062499999998,Marissa Nadler,Undertaker,country,0.5534850779073077,Trisha Yearwood,Come Back When It Ain't Rainin',country,0.5247829463286902,Black Box,Strike It Up,electronic,0.5048330364924174,Marissa Nadler,Undertaker,country,0.5655267117210215,Trisha Yearwood,Come Back When It Ain't Rainin',country,0.5364768537952223,DJ Quik,Put It On Me,hip hop,0.5190370341141012,Fatboy Slim,Right Here Right Now,electronic,66.53728136644654,Haste The Day,Chorus Of Angels,metal,61.29516466563742,Lauryn Hill,Interlude 5,r&b/soul,60.4649154214116,Fatboy Slim,Right Here Right Now,electronic,64.70893317030723,Haste The Day,Chorus Of Angels,metal,55.41810711546271,Switchblade Symphony,Therapy,electronic,51.3735536312353,Fatboy Slim,Right Here Right Now,electronic,0.43422917615953954,Little Big Town,From This Dream,country,0.4335003203019063,Switchblade Symphony,Therapy,electronic,0.36502438993797287,Little Big Town,From This Dream,country,0.4465651466004284,Fatboy Slim,Right Here Right Now,electronic,0.4409438124277464,Switchblade Symphony,Therapy,electronic,0.38061242939014545
TRFSCLD12903CD213F,SOENGNL12AB018E1BD,AR4L4WQ1187FB51996,The Prodigy,We Gonna Rock,electronic,Apollo 440,Stop The Rock,electronic,5616.0,Bowling For Soup,Here We Go,punk,5217.0,Vanilla Ice,It's A Party,hip hop,4548.0,Apollo 440,Stop The Rock,electronic,6.898875000000001,Bowling For Soup,Here We Go,punk,6.355950000000002,Vanilla Ice,It's A Party,hip hop,5.364850000000001,The B-52s,Rock Lobster (Live),electronic,0.527407233509382,Charlie Robison,Good Times,country,0.4797700221226955,Ferlin Husky,Convoy,country,0.4732267903958201,The B-52s,Rock Lobster (Live),electronic,0.5313037291440534,Charlie Robison,Good Times,country,0.48373375565738,Ferlin Husky,Convoy,country,0.4750964702244586,The Foreign Exchange,The Answer,hip hop,189.035316771614,Bob Marley & The Wailers,Baby We've Got A Date (Rock It Baby),reggae,180.002538242739,Apollo 440,Stop The Rock,electronic,177.66371131891302,Apollo 440,Stop The Rock,electronic,173.66925397909012,Bob Marley & The Wailers,Baby We've Got A Date (Rock It Baby),reggae,173.46903155139023,The Foreign Exchange,The Answer,hip hop,172.19658789824933,Apollo 440,Stop The Rock,electronic,0.4458328497067616,The B-52s,Rock Lobster (Live),electronic,0.4360719078708826,Bob Marley & The Wailers,Baby We've Got A Date (Rock It Baby),reggae,0.4041936867704393,Apollo 440,Stop The Rock,electronic,0.45110282764449916,The B-52s,Rock Lobster (Live),electronic,0.442294757135648,Bob Marley & The Wailers,Baby We've Got A Date (Rock It Baby),reggae,0.41114532763898065
TRZTQEP128E0792526,SOYMEOT12A6701DE9A,ARK9TRQ1187B99C095,Nine Inch Nails,The Great Collapse,electronic,Lauryn Hill,Interlude 5,r&b/soul,1597.0,Vanilla Ice,Ice Is Workin' It,hip hop,1109.0,Daft Punk,Touch It / Technologic,electronic,1086.0,Lauryn Hill,Interlude 5,r&b/soul,1.8651500000000003,Vanilla Ice,Ice Is Workin' It,hip hop,1.3242625000000003,Daft Punk,Touch It / Technologic,electronic,1.3057546875,Dillinger Four,A Floater Left With Pleasure In The Executive Washroom.,punk,0.584168308826939,Time Again,Day Like This,punk,0.5678809889455803,Agonoize,C.O.A.,electronic,0.5574882644141821,Dillinger Four,A Floater Left With Pleasure In The Executive Washroom.,punk,0.5900304305670155,Time Again,Day Like This,punk,0.5743497742760909,Agonoize,C.O.A.,electronic,0.5625056747804826,Gyptian,Take My Money,reggae,63.21509600329282,Gary Moore,That Kind Of Woman,blues,58.09105971709026,B.B. King,Ain't That Just Like A Woman,blues,53.297716107622286,Gyptian,Take My Money,reggae,56.38755872232482,Gary Moore,That Kind Of Woman,blues,54.639536273041664,B.B. King,Ain't That Just Like A Woman,blues,50.1288148136709,Etta James,W.O.M.A.N.,blues,0.4043369236069298,B.B. King,Ain't That Just Like A Woman,blues,0.3856803183258236,Bette Midler,I'm A Woman,blues,0.38442494683426764,Etta James,W.O.M.A.N.,blues,0.4136833020132849,B.B. King,Ain't That Just Like A Woman,blues,0.3960260237739651,Bette Midler,I'm A Woman,blues,0.39479681622085394
TRLTFVP128E0782B34,SOITPXC12A6310E0DA,AR9L6R11187B9AA3F2,Duran Duran,Electric Barbarella (Radio Edit),electronic,Lauryn Hill,Interlude 5,r&b/soul,4025.0,Twista,I'm A Winner (Amended Album Version),hip hop,3075.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2731.0,Lauryn Hill,Interlude 5,r&b/soul,4.690849999999999,Twista,I'm A Winner (Amended Album Version),hip hop,3.6212875,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3.1290812500000005,The Antlers,Epilogue,rock,0.7478695192864804,Marissa Nadler,Famous Blue Raincoat,folk,0.7292397946188028,Small Sins,She's The Source,rock,0.7290728805281577,The Antlers,Epilogue,rock,0.7587906862592929,Marissa Nadler,Famous Blue Raincoat,folk,0.7413997674492591,7L & Esoteric,Boxcutter Rap,hip hop,0.740232121292283,Lauryn Hill,Interlude 5,r&b/soul,172.60310317316765,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,158.91219985293338,Lisa Stansfield,Time To Make You Mine,pop,136.7216418877903,Lisa Stansfield,Time To Make You Mine,pop,112.68198316314408,Dean Martin,Kiss,jazz,98.19469502874921,Sara Evans,A Real Fine Place To Start,country,88.56824510337833,Lisa Stansfield,Time To Make You Mine,pop,0.29266857999425827,Little Walter,You're So Fine,blues,0.28866689528081646,Sara Evans,A Real Fine Place To Start,country,0.27464201671260385,Lisa Stansfield,Time To Make You Mine,pop,0.33421830898413857,Little Walter,You're So Fine,blues,0.3266321021927309,Sara Evans,A Real Fine Place To Start,country,0.32074741980256594
TRFVWXW128F931A0E9,SOPERLI129F0824AA5,ARAOQ5T1187FB435AB,Björk,Pluto,electronic,Eminem,8 Mile,hip hop,494.0,Lauryn Hill,Interlude 5,r&b/soul,465.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,416.0,Eminem,8 Mile,hip hop,0.57685625,Lauryn Hill,Interlude 5,r&b/soul,0.51685,Mario Vazquez,Everytime I...,r&b/soul,0.4828125000000008,Fear My Thoughts,Wasteland,metal,0.5476552289852937,Incubus,Pardon Me,rock,0.5251614858386782,Basia Bulat,Birds Of Paradise,electronic,0.512357160164827,Fear My Thoughts,Wasteland,metal,0.5566522713077471,Incubus,Pardon Me,rock,0.5346991212454282,Basia Bulat,Birds Of Paradise,electronic,0.5230191827264211,Hollywood Undead,Undead,hip hop,52.81882331866292,Eminem,8 Mile,hip hop,49.71297668748816,Lauryn Hill,Interlude 5,r&b/soul,49.2640818184852,Madness,Tomorrow's Just Another Day,reggae,41.47125179459953,Hollywood Undead,Undead,hip hop,41.000235299081965,Marilyn Manson,This Is The New Shit,metal,39.627767969908895,Amel Larrieux,i like the sunrise,jazz,0.29129890932998403,U.S. Bombs,All The Bodies,punk,0.2863536719079965,De-Phazz,Wait,jazz,0.2810389917891571,Amel Larrieux,i like the sunrise,jazz,0.30550308404555837,U.S. Bombs,All The Bodies,punk,0.2976694632831061,De-Phazz,Wait,jazz,0.2970687618940029
TRKQQMW128F92D54DF,SOMXUUY12A8C141D38,ARD063K11C8A422ED7,Empire Of The Sun,Delta Bay,electronic,The Pharcyde,Otha Fish,hip hop,1518.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1437.0,Twista,I'm A Winner (Amended Album Version),hip hop,1404.0,The Pharcyde,Otha Fish,hip hop,1.728960937500002,Twista,I'm A Winner (Amended Album Version),hip hop,1.5430593749999997,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.5250453125,Memphis Minnie,Down In The Alley,blues,0.5411379504774829,Wu-Tang Clan,The What,hip hop,0.4868686956592924,Thursday,Unintended Long Term Effects,punk,0.4793278095282874,Memphis Minnie,Down In The Alley,blues,0.5580896364022438,Wu-Tang Clan,The What,hip hop,0.5145079969904688,Thursday,Unintended Long Term Effects,punk,0.4992769376181448,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,238.83333763928732,Lauryn Hill,Interlude 5,r&b/soul,165.4029368471469,Murs,The Dance,hip hop,158.8138525845525,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,116.10994632117047,George Jones,Who Shot Sam,country,106.81964231699511,Fiddler's Green,Shot In The Dark,reggae,100.9993727711595,George Jones,Who Shot Sam,country,0.2768341133611811,Roy Buchanan,The Messiah Will Come Again,blues,0.25720452254576276,Fiddler's Green,Shot In The Dark,reggae,0.23019316148019195,George Jones,Who Shot Sam,country,0.31281904134940375,Roy Buchanan,The Messiah Will Come Again,blues,0.29250533277793395,Fiddler's Green,Shot In The Dark,reggae,0.27618702534912903
TRFYMPB128F93100C0,SOXKRRQ12AB017C0F2,ARD063K11C8A422ED7,Empire Of The Sun,We Are The People (Shazam Remix),electronic,Lauryn Hill,Interlude 5,r&b/soul,8737.0,Twista,I'm A Winner (Amended Album Version),hip hop,7195.0,Erykah Badu,I Want You,r&b/soul,6302.0,Lauryn Hill,Interlude 5,r&b/soul,10.146150000000004,Twista,I'm A Winner (Amended Album Version),hip hop,8.487196875,Erykah Badu,I Want You,r&b/soul,7.592629687500001,Clawfinger,Revenge,metal,0.7456428303160694,Jay-Jay Johanson,Rush,electronic,0.7304206635896381,The Corrs,Irresistible ( LP Version ),pop,0.7152316350031703,Clawfinger,Revenge,metal,0.7544107678533769,Jay-Jay Johanson,Rush,electronic,0.7390582047411307,The Corrs,Irresistible ( LP Version ),pop,0.7226488246114888,Lauryn Hill,Interlude 5,r&b/soul,237.1749834381805,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,234.56914843720247,Eminem,My Darling,hip hop,204.46535830135576,Yellowcard,Believe,punk,139.7891014344295,Ja Rule,One of Us,hip hop,122.98218373541668,Black Eyed Peas,One Tribe,hip hop,120.68068177926513,Rachael Yamagata,Even So,folk,0.30992367663985854,Yellowcard,Believe,punk,0.2877995190747728,God Forbid,The End Of The World,metal,0.27895820209574707,Rachael Yamagata,Even So,folk,0.3573734740944926,Yellowcard,Believe,punk,0.33854633531399764,God Forbid,The End Of The World,metal,0.318176185952988
TRBCSDW128F424D686,SOQWSGM12A6D4FC3C6,ARIRCA31187FB58E84,The Maine,You Left Me,electronic,Lauryn Hill,Interlude 5,r&b/soul,9266.0,Danity Kane,Hold Me Down (Album Version),r&b/soul,8377.0,Five,That's What You Told Me,pop,7883.0,Lauryn Hill,Interlude 5,r&b/soul,10.692399999999996,Danity Kane,Hold Me Down (Album Version),r&b/soul,10.058853125,Five,That's What You Told Me,pop,9.51270625,Les Valentins,It's Too Late,pop,0.6832478050671874,The Isley Brothers,Touch Me,blues,0.6442541133802604,Hilary Duff,Play With Fire,pop,0.6283818352416818,Les Valentins,It's Too Late,pop,0.692284114430058,The Isley Brothers,Touch Me,blues,0.6547758611089833,Hilary Duff,Play With Fire,pop,0.6392680317217907,The Isley Brothers,Touch Me,blues,377.4792119188556,Mary J. Blige,Can't Get You Off My Mind,r&b/soul,349.00735958729734,Janis Joplin,Kozmic Blues,blues,346.50142538704245,Mary J. Blige,Can't Get You Off My Mind,r&b/soul,307.0468378692289,The Isley Brothers,Touch Me,blues,289.31075612479526,Janis Joplin,Kozmic Blues,blues,287.6340035437626,Mary J. Blige,Can't Get You Off My Mind,r&b/soul,0.46326533643114726,Lush,Outside World,electronic,0.4594772301665574,Everything But The Girl,Love Is Strange,folk,0.41492702275675053,Mary J. Blige,Can't Get You Off My Mind,r&b/soul,0.49450015728284963,Lush,Outside World,electronic,0.48482857213804054,Everything But The Girl,Love Is Strange,folk,0.43888075762057516
TRRXQJA128F1472A56,SOYPJMP12AF72A901D,ARWA8AH1187FB3FC84,Hot Chip,The Warning,electronic,Twista,I'm A Winner (Amended Album Version),hip hop,3859.0,Lauryn Hill,Interlude 5,r&b/soul,3739.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3551.0,Twista,I'm A Winner (Amended Album Version),hip hop,4.505087499999999,Lauryn Hill,Interlude 5,r&b/soul,4.186149999999999,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4.030981250000001,Annihilator,Hunter killer,metal,0.6989437317707918,Shai,Waiting For The Day,r&b/soul,0.69743722277901,The Dells,It's All Up To You,r&b/soul,0.6843409112271092,Shai,Waiting For The Day,r&b/soul,0.7080898506941884,Annihilator,Hunter killer,metal,0.7060697363811239,The Dells,It's All Up To You,r&b/soul,0.6936925649838742,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,208.85106802297764,Digable Planets,"Pacifics (Sdtrk ""N.Y. Is Red Hot"")",hip hop,199.2061810683037,OutKast,Mainstream,hip hop,173.2688060686289,Digable Planets,"Pacifics (Sdtrk ""N.Y. Is Red Hot"")",hip hop,157.547193668434,Petey Pablo,Show Me The Money,hip hop,128.51029621900997,OutKast,Mainstream,hip hop,103.4730239375287,Digable Planets,"Pacifics (Sdtrk ""N.Y. Is Red Hot"")",hip hop,0.303973558671144,Petey Pablo,Show Me The Money,hip hop,0.2858316754137316,Helium,Lullaby of the Moths,rock,0.2683643670295002,Digable Planets,"Pacifics (Sdtrk ""N.Y. Is Red Hot"")",hip hop,0.35449374455319593,Petey Pablo,Show Me The Money,hip hop,0.34014457967202044,Helium,Lullaby of the Moths,rock,0.3005183251256821
TRMDYBW128F14A17E8,SOODBDC12A8C13E4E9,ARTH03J1187FB3E00C,Enter Shikari,Keep It On Ice,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1426.0,Eminem,My Darling,hip hop,1253.0,Life Without Buildings,New Town,rock,1231.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.6228546875000014,Fatboy Slim,Acid 8000,electronic,1.4746671875,Life Without Buildings,New Town,rock,1.4595109374999975,At The Gates,Captor Of Sin (Slayer Cover),metal,0.6284530678419502,Kotipelto,Lord Of Eternity,metal,0.6160767380690639,Gorefest,Super Reality,metal,0.5959436238059861,At The Gates,Captor Of Sin (Slayer Cover),metal,0.6381371265238076,Kotipelto,Lord Of Eternity,metal,0.6254869980354952,Gorefest,Super Reality,metal,0.6057689414782675,Twiztid,She Ain't Afraid,hip hop,121.2316341655794,Eminem,8 Mile,hip hop,110.17693308371841,Hollywood Undead,Undead,hip hop,98.59210165147893,Twiztid,She Ain't Afraid,hip hop,94.6679083800954,Eminem,8 Mile,hip hop,75.6226982647556,Hollywood Undead,Undead,hip hop,75.4154978381923,Saez,My Funny Valentine,rock,0.279172636331182,A Tribe Called Quest,His Name Is Mutty Ranks,hip hop,0.26953271661789696,Rachelle Ferrell,My Funny Valentine,jazz,0.2654796730720833,A Tribe Called Quest,His Name Is Mutty Ranks,hip hop,0.2972559558599821,Saez,My Funny Valentine,rock,0.2970242569667875,Macc Lads,Fluffy Pup,punk,0.28643081655038105
TRCNUNL128F93437CF,SOYQNWH12AB0180C07,ARTH03J1187FB3E00C,Enter Shikari,The Jester,electronic,Lauryn Hill,Interlude 5,r&b/soul,3529.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2594.0,Twista,I'm A Winner (Amended Album Version),hip hop,2319.0,Lauryn Hill,Interlude 5,r&b/soul,4.0087499999999965,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.905898437499998,Twista,I'm A Winner (Amended Album Version),hip hop,2.635703124999996,Lost Boyz,Keep It Real,hip hop,0.7098437463373442,Murs,You & I,hip hop,0.6838021961195,Above The Law,Flow On (Move Me No Mountain),hip hop,0.6829748169205637,Lost Boyz,Keep It Real,hip hop,0.7272648260569898,Above The Law,Flow On (Move Me No Mountain),hip hop,0.7033017724963556,Murs,You & I,hip hop,0.702882205347534,Lauryn Hill,Interlude 5,r&b/soul,181.5082931303955,Twista,Overdose (Album Version),hip hop,176.4294692817414,The Isley Brothers,Touch Me,blues,149.3742543025748,Fergie,Get Your Hands Up,hip hop,93.0668540660426,Twista,Overdose (Album Version),hip hop,88.96132534606797,K's Choice,Everything For Free,rock,86.17956653583124,Wolfmother,10_000 Feet,rock,0.23970792597042162,Dave Gahan,Black And Blue Again,electronic,0.23795377445420204,Letoya,Intro,r&b/soul,0.23632768464963458,Fergie,Get Your Hands Up,hip hop,0.2913595124010679,Wolfmother,10_000 Feet,rock,0.28957836542646204,Alice Peacock,Here I Go Again,folk,0.28702278700958317
TRIPJIJ128F1453AE0,SORSPQO12A6D4F782F,AREACYD1187FB566DE,Enya,Lazy Days,electronic,Lauryn Hill,Interlude 5,r&b/soul,1240.0,Vanilla Ice,Ice Is Workin' It,hip hop,1176.0,Daft Punk,Touch It / Technologic,electronic,1144.0,Lauryn Hill,Interlude 5,r&b/soul,1.4027999999999998,Vanilla Ice,Ice Is Workin' It,hip hop,1.4004,Daft Punk,Touch It / Technologic,electronic,1.3719,Anjali,Mistress Of Disguise,electronic,0.5859491664024592,Darden Smith,Swept Away,country,0.57917660376254,Earlimart,It's Okay To Think About Ending,electronic,0.5725591622596179,Anjali,Mistress Of Disguise,electronic,0.5985239830039881,Darden Smith,Swept Away,country,0.5920586402617903,Earlimart,It's Okay To Think About Ending,electronic,0.5829845869535093,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,76.99578484263118,Nelly,St. Louie,hip hop,63.934243381128326,Matisyahu,Close My Eyes,reggae,62.04035028152351,Kate Ryan,One Happy Day,electronic,46.53293512127931,Burning Spear,Jordan River,reggae,45.221391581455066,Dreams Come True,Dandelion Hill,jazz,45.15360487364903,Kate Ryan,One Happy Day,electronic,0.25960088694063355,Cream,Take It Back,blues,0.248897023979851,Epsilon Minus,Ocean Floor,electronic,0.2428901430889558,Kate Ryan,One Happy Day,electronic,0.2896591662966506,Cream,Take It Back,blues,0.2790197063272354,Nine Inch Nails,Something I Can Never Have,rock,0.2769930461723918
TRPLRVY128F1473EBE,SOTCEXG12A6D4F60FE,AREACYD1187FB566DE,Enya,Someone Said Goodbye,electronic,Lauryn Hill,Interlude 5,r&b/soul,4463.0,Erykah Badu,I Want You,r&b/soul,3086.0,Twista,I'm A Winner (Amended Album Version),hip hop,3037.0,Lauryn Hill,Interlude 5,r&b/soul,5.11415,Erykah Badu,I Want You,r&b/soul,3.686746875000001,Twista,I'm A Winner (Amended Album Version),hip hop,3.492618749999999,Rosanne Cash,I Don't Know Why You Don't Want Me,country,0.7192580977680818,Mr. Vegas,I Don't Know Why I Love You,reggae,0.6600251045552638,Ten Years After,I Don't Know That You Don't Know My Name (2004 Digital Remaster),blues,0.6196878869366118,Rosanne Cash,I Don't Know Why You Don't Want Me,country,0.7267854833606897,Mr. Vegas,I Don't Know Why I Love You,reggae,0.6681571071763651,Jane Monheit,Why Can't You Behave?,jazz,0.6295711050428603,Maxi Priest,Never Did Say Goodbye,reggae,176.62202905194317,Miami Sound Machine,Words Get In The Way,pop,167.3074170818711,Lauryn Hill,Interlude 5,r&b/soul,155.93289549365574,Maxi Priest,Never Did Say Goodbye,reggae,151.86058907858583,Miami Sound Machine,Words Get In The Way,pop,137.24270618985943,Little Milton,Walking The Backstreets And Crying,blues,127.20493503416905,Maxi Priest,Never Did Say Goodbye,reggae,0.3615303135023711,Naked Raygun,Treason,rock,0.3493521717350114,John Mayer,All We Ever Do Is Say Goodbye,folk,0.3459972496538877,Maxi Priest,Never Did Say Goodbye,reggae,0.39694997754250677,Naked Raygun,Treason,rock,0.3840785179067216,John Mayer,All We Ever Do Is Say Goodbye,folk,0.3746574163606201
TRWPUDX128F148F907,SODFLBN12A6D4F923A,AREACYD1187FB566DE,Enya,The Magic Of The Night,electronic,Lauryn Hill,Interlude 5,r&b/soul,1640.0,Twista,I'm A Winner (Amended Album Version),hip hop,1374.0,The Pharcyde,Otha Fish,hip hop,1350.0,Lauryn Hill,Interlude 5,r&b/soul,1.7303,The Pharcyde,Otha Fish,hip hop,1.5213515625,Twista,I'm A Winner (Amended Album Version),hip hop,1.5085656249999997,Lard,The Power Of Lard,punk,0.5713510788110245,Seelenkrank,Lost,electronic,0.5432385530818844,Assemblage 23,MAPS OF REALITY,pop,0.5154597811191146,Lard,The Power Of Lard,punk,0.5896322973574187,Seelenkrank,Lost,electronic,0.5583246731243598,Assemblage 23,MAPS OF REALITY,pop,0.5369008030934663,Matisyahu,Close My Eyes,reggae,175.4142130574718,Flipsyde,Angel,hip hop,159.32847281748658,Deana Carter,Angel Without A Prayer,country,155.61399159019373,Deana Carter,Angel Without A Prayer,country,129.6254720587024,Tiffany Evans,Angels on Earth,blues,126.78699504167035,Flipsyde,Angel,hip hop,125.25019881868293,Freedom Call,Flying high,metal,0.4038695557272856,Tiffany Evans,Angels on Earth,blues,0.3752978811135113,All-4-One,When I Needed an Angel,blues,0.3424435478132853,Freedom Call,Flying high,metal,0.43020221611915915,Tiffany Evans,Angels on Earth,blues,0.4107779528565765,All-4-One,When I Needed an Angel,blues,0.3814907524949487
